Class,Filename,CrossEra-ID,Instrumentation,Key,Mode,Composer,CompLifetime,Country,
orchestra_baroque,CrossEra-0156_Rameau_la_naissance_dosiris__air_de_musette.mp3,CrossEra-0156,orchestra,Db,major,Rameau; Jean-Phillipe,1683-1764,France,
orchestra_baroque,CrossEra-0157_Rameau_la_naissance_dosiris__air_gracieux.mp3,CrossEra-0157,orchestra,Db,minor,Rameau; Jean-Phillipe,1683-1764,France,
orchestra_baroque,CrossEra-0158_Rameau_la_naissance_dosiris__air_majesteux_et_gracieux.mp3,CrossEra-0158,orchestra,Db,major,Rameau; Jean-Phillipe,1683-1764,France,
orchestra_baroque,CrossEra-0159_Rameau_la_naissance_dosiris__air_vif.mp3,CrossEra-0159,orchestra,Db,minor,Rameau; Jean-Phillipe,1683-1764,France,
orchestra_baroque,CrossEra-0160_Rameau_la_naissance_dosiris__contredanse.mp3,CrossEra-0160,orchestra,Db,major,Rameau; Jean-Phillipe,1683-1764,France,
orchestra_baroque,CrossEra-0161_Rameau_la_naissance_dosiris__marche_gaye.mp3,CrossEra-0161,orchestra,Db,major,Rameau; Jean-Phillipe,1683-1764,France,
orchestra_baroque,CrossEra-0162_Rameau_la_naissance_dosiris__musette.mp3,CrossEra-0162,orchestra,Db,major,Rameau; Jean-Phillipe,1683-1764,France,
orchestra_baroque,CrossEra-0163_Rameau_la_naissance_dosiris__musette_tendre.mp3,CrossEra-0163,orchestra,Gb,major,Rameau; Jean-Phillipe,1683-1764,France,
orchestra_baroque,CrossEra-0164_Rameau_la_naissance_dosiris__overture.mp3,CrossEra-0164,orchestra,Db,major,Rameau; Jean-Phillipe,1683-1764,France,
orchestra_baroque,CrossEra-0165_Rameau_la_naissance_dosiris__premier_et_deuxieme_tambourin.mp3,CrossEra-0165,orchestra,Db,major,Rameau; Jean-Phillipe,1683-1764,France,
orchestra_baroque,CrossEra-0166_Rameau_la_naissance_dosiris__premiere_et_deuxieme_gavotte.mp3,CrossEra-0166,orchestra,Db,major,Rameau; Jean-Phillipe,1683-1764,France,
orchestra_baroque,CrossEra-0167_Rameau_la_naissance_dosiris__rondeau_gracieux.mp3,CrossEra-0167,orchestra,Db,major,Rameau; Jean-Phillipe,1683-1764,France,
orchestra_baroque,CrossEra-0168_Vivaldi_concerto_in_a_major_rv_341__allegro.mp3,CrossEra-0168,orchestra,A,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0169_Vivaldi_concerto_in_a_major_rv_341__largo.mp3,CrossEra-0169,orchestra,A,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0170_Vivaldi_concerto_in_b_flat_major_rv_366_il_carbonelli__adagio.mp3,CrossEra-0170,orchestra,D,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0171_Vivaldi_concerto_in_b_flat_major_rv_366_il_carbonelli__allegro.mp3,CrossEra-0171,orchestra,Bb,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0172_Vivaldi_concerto_in_b_flat_major_rv_383__allegro.mp3,CrossEra-0172,orchestra,Bb,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0173_Vivaldi_concerto_in_b_flat_major_rv_383__largo.mp3,CrossEra-0173,orchestra,Bb,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0174_Vivaldi_concerto_in_c_major__rv_184__adante.mp3,CrossEra-0174,orchestra,A,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0175_Vivaldi_concerto_in_c_major__rv_184__allegro.mp3,CrossEra-0175,orchestra,C,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0176_Vivaldi_concerto_in_d_minor_rv_241__allegro.mp3,CrossEra-0176,orchestra,D,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0177_Vivaldi_concerto_in_d_minor_rv_241__largo.mp3,CrossEra-0177,orchestra,F,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0178_Vivaldi_concerto_in_e_major__rv_267__allegro.mp3,CrossEra-0178,orchestra,E,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0179_Vivaldi_concerto_in_e_major__rv_267__largo.mp3,CrossEra-0179,orchestra,Db,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0180_Vivaldi_concerto_in_g_major_rv_314a__adagio.mp3,CrossEra-0180,orchestra,E,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0181_Vivaldi_concerto_in_g_major_rv_314a__allegro.mp3,CrossEra-0181,orchestra,G,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0182_Vivaldi_concerto_in_g_minor_rv_319__allegro.mp3,CrossEra-0182,orchestra,G,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0183_Vivaldi_concerto_in_g_minor_rv_319__lento.mp3,CrossEra-0183,orchestra,C,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0184_Vivaldi_concerto_in_g_minor_rv_329__allegro.mp3,CrossEra-0184,orchestra,G,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0185_Vivaldi_concerto_in_g_minor_rv_329__grave.mp3,CrossEra-0185,orchestra,Eb,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0186_Vivaldi_fourseasons_adagio.mp3,CrossEra-0186,orchestra,E,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0187_Vivaldi_fourseasons_allegro.mp3,CrossEra-0187,orchestra,G,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0188_Vivaldi_fourseasons_autumn_adagio_molto.mp3,CrossEra-0188,orchestra,D,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0189_Vivaldi_fourseasons_autumn_allegro.mp3,CrossEra-0189,orchestra,F,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0190_Vivaldi_fourseasons_autumn_allegro_2.mp3,CrossEra-0190,orchestra,F,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0191_Vivaldi_fourseasons_preseto.mp3,CrossEra-0191,orchestra,G,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0192_Vivaldi_fourseasons_spring_allegro.mp3,CrossEra-0192,orchestra,E,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0193_Vivaldi_fourseasons_spring_danza_pastorale_allegro.mp3,CrossEra-0193,orchestra,E,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0194_Vivaldi_fourseasons_spring_largo_e_pianissimo_sempre.mp3,CrossEra-0194,orchestra,Db,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0195_Vivaldi_fourseasons_summer_adagio__presto.mp3,CrossEra-0195,orchestra,G,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0196_Vivaldi_fourseasons_summer_allegro_non_molto.mp3,CrossEra-0196,orchestra,G,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0197_Vivaldi_fourseasons_summer_presto.mp3,CrossEra-0197,orchestra,G,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0198_Vivaldi_fourseasons_winter_allegro.mp3,CrossEra-0198,orchestra,F,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0199_Vivaldi_fourseasons_winter_allegro_non_molto.mp3,CrossEra-0199,orchestra,F,minor,Vivaldi; Antonio,1678-1741,Italy,
orchestra_baroque,CrossEra-0200_Vivaldi_fourseasons_winter_largo.mp3,CrossEra-0200,orchestra,Eb,major,Vivaldi; Antonio,1678-1741,Italy,
orchestra_classical,CrossEra-0201_Bach_Johann_Christian_sinfonia_concertante_in_a_major_t2844_andante_di_molto.mp3,CrossEra-0201,orchestra,A,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0202_Bach_Johann_Christian_sinfonia_concertante_in_a_major_t2844_rondo_allegro_assai.mp3,CrossEra-0202,orchestra,A,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0203_Bach_Johann_Christian_sinfonia_concertante_ine_flat_major_t2846_allegro.mp3,CrossEra-0203,orchestra,Eb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0204_Bach_Johann_Christian_sinfonia_concertante_ine_flat_major_t2846_andante.mp3,CrossEra-0204,orchestra,Bb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0205_Bach_Johann_Christian_sinfonia_concertante_ine_flat_major_t2846tempo_di_menuetto.mp3,CrossEra-0205,orchestra,Eb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0206_Bach_Johann_Christian_sinfonia_in_b_flat_major_op._6_no._4_allegro_di_molto.mp3,CrossEra-0206,orchestra,Bb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0207_Bach_Johann_Christian_sinfonia_in_b_flat_major_op._6_no._4_andante.mp3,CrossEra-0207,orchestra,Eb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0208_Bach_Johann_Christian_sinfonia_in_b_flat_major_op._6_no._4_presto.mp3,CrossEra-0208,orchestra,Bb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0209_Bach_Johann_Christian_sinfonia_in_b_flat_major_opus_9_no1_allegro_con_spririto.mp3,CrossEra-0209,orchestra,Bb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0210_Bach_Johann_Christian_sinfonia_in_b_flat_major_opus_9_no1andante.mp3,CrossEra-0210,orchestra,Eb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0211_Bach_Johann_Christian_sinfonia_in_b_flat_major_opus_9_no1presto.mp3,CrossEra-0211,orchestra,Bb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0212_Bach_Johann_Christian_sinfonia_in_b_flat_major_opus_9_no_3_allegro.mp3,CrossEra-0212,orchestra,Bb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0213_Bach_Johann_Christian_sinfonia_in_b_flat_major_opus_9_no_3_andante.mp3,CrossEra-0213,orchestra,Eb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0214_Bach_Johann_Christian_sinfonia_in_d_major_op._6_no._2_allegro_spiritoso.mp3,CrossEra-0214,orchestra,D,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0215_Bach_Johann_Christian_sinfonia_in_d_major_op._6_no._2_andante.mp3,CrossEra-0215,orchestra,G,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0216_Bach_Johann_Christian_sinfonia_in_e_flat_major_op._6_no._3_allegro_assai.mp3,CrossEra-0216,orchestra,Eb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0217_Bach_Johann_Christian_sinfonia_in_e_flat_major_op._6_no._3_allegro_con_brio.mp3,CrossEra-0217,orchestra,Eb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0218_Bach_Johann_Christian_sinfonia_in_e_flat_major_op._6_no._3_andante.mp3,CrossEra-0218,orchestra,C,minor,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0219_Bach_Johann_Christian_sinfonia_in_e_flat_major_op._6_no._5_allegro_assai.mp3,CrossEra-0219,orchestra,Eb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0220_Bach_Johann_Christian_sinfonia_in_e_flat_major_op._6_no._5_allegro_con_brio.mp3,CrossEra-0220,orchestra,Eb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0221_Bach_Johann_Christian_sinfonia_in_e_flat_major_op._6_no._5_andante.mp3,CrossEra-0221,orchestra,C,minor,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0222_Bach_Johann_Christian_sinfonia_in_e_flat_major_opus_9_no_2_allegro.mp3,CrossEra-0222,orchestra,Eb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0223_Bach_Johann_Christian_sinfonia_in_e_flat_major_opus_9_no_2_andante_con_sordini.mp3,CrossEra-0223,orchestra,C,minor,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0224_Bach_Johann_Christian_sinfonia_in_e_flat_major_opus_9_no_2_tempo_di_menuetto.mp3,CrossEra-0224,orchestra,Eb,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0225_Bach_Johann_Christian_sinfonia_in_g_major_op._6_no._1_allegro_assai.mp3,CrossEra-0225,orchestra,G,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0226_Bach_Johann_Christian_sinfonia_in_g_major_op._6_no._1_allegro_con_brio.mp3,CrossEra-0226,orchestra,G,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0227_Bach_Johann_Christian_sinfonia_in_g_major_op._6_no._1_andante.mp3,CrossEra-0227,orchestra,C,major,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0228_Bach_Johann_Christian_sinfonia_in_g_minor_op._6_no._6_allegro.mp3,CrossEra-0228,orchestra,G,minor,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0229_Bach_Johann_Christian_sinfonia_in_g_minor_op._6_no._6_allegro_molto.mp3,CrossEra-0229,orchestra,G,minor,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0230_Bach_Johann_Christian_sinfonia_in_g_minor_op._6_no._6_andante.mp3,CrossEra-0230,orchestra,C,minor,Bach; Johann Christian,1735-1782,Germany; England,
orchestra_classical,CrossEra-0231_Boccherini_Symphony_in_c_minor_op._41_g._519__i._allegro_vivo_assai.mp3,CrossEra-0231,orchestra,C,minor,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0232_Boccherini_Symphony_in_c_minor_op._41_g._519__ii._pastorale__lentarello.mp3,CrossEra-0232,orchestra,Eb,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0233_Boccherini_Symphony_in_c_minor_op._41_g._519__iii._minuetto__allegro.mp3,CrossEra-0233,orchestra,C,minor,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0234_Boccherini_Symphony_in_c_minor_op._41_g._519__iv._finale__allegro.mp3,CrossEra-0234,orchestra,C,minor,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0235_Boccherini_Symphony_in_d_major_op._42_g._520__i._allegro.mp3,CrossEra-0235,orchestra,D,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0236_Boccherini_Symphony_in_d_major_op._42_g._520__ii._andante.mp3,CrossEra-0236,orchestra,D,minor,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0237_Boccherini_Symphony_in_d_major_op._42_g._520__iii._minuetto_trio.mp3,CrossEra-0237,orchestra,D,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0238_Boccherini_Symphony_in_d_major_op._42_g._520__iv._finale__presto.mp3,CrossEra-0238,orchestra,D,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0239_Boccherini_Symphony_in_d_minor_op._45_g._522__i._adagio_allegro_vivo_assai.mp3,CrossEra-0239,orchestra,D,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0240_Boccherini_Symphony_in_d_minor_op._45_g._522__ii._andantino.mp3,CrossEra-0240,orchestra,D,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0241_Boccherini_Symphony_in_d_minor_op._45_g._522__iii._minuetto__allegro.mp3,CrossEra-0241,orchestra,D,minor,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0242_Boccherini_Symphony_in_d_minor_op._45_g._522__iv._adagio_allegro_vivo_assai.mp3,CrossEra-0242,orchestra,D,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0243_Boccherini_Symphony_no._13_in_c_major_op._37_no._1_g._515__i._allegro_con_moto.mp3,CrossEra-0243,orchestra,C,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0244_Boccherini_Symphony_no._13_in_c_major_op._37_no._1_g._515__iii._lento.mp3,CrossEra-0244,orchestra,C,minor,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0245_Boccherini_Symphony_no._13_in_c_major_op._37_no._1_g._515__iv._finale__allegro_vivo_assai.mp3,CrossEra-0245,orchestra,C,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0246_Boccherini_Symphony_no._15_in_d_minor_op._37_no._3_g._517__i._allegro_moderato.mp3,CrossEra-0246,orchestra,D,minor,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0247_Boccherini_Symphony_no._15_in_d_minor_op._37_no._3_g._517__ii._minuetto_con_moto__trio.mp3,CrossEra-0247,orchestra,D,minor,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0248_Boccherini_Symphony_no._15_in_d_minor_op._37_no._3_g._517__iii._andante_amoroso.mp3,CrossEra-0248,orchestra,F,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0249_Boccherini_Symphony_no._15_in_d_minor_op._37_no._3_g._517__iv._allegro_vivo_ma_non_presto.mp3,CrossEra-0249,orchestra,D,minor,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0250_Boccherini_Symphony_no._16_in_a_major_op._37_no._4_g._518__i._allegro_spirituoso.mp3,CrossEra-0250,orchestra,A,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0251_Boccherini_Symphony_no._16_in_a_major_op._37_no._4_g._518__ii._minuetto__allegro.mp3,CrossEra-0251,orchestra,D,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0252_Boccherini_Symphony_no._16_in_a_major_op._37_no._4_g._518__iv._allegro_ma_non_presto.mp3,CrossEra-0252,orchestra,A,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0253_Boccherini_Symphony_no._19_in_d_major_op._43_g._521.mp3,CrossEra-0253,orchestra,D,major,Boccherini; Luigi Rodolofo,1743-1805,Italy,
orchestra_classical,CrossEra-0254_Haydn_Michael_Symphony_p10_1773__i._allegro_molto_haydn.mp3,CrossEra-0254,orchestra,C,major,Haydn; Johann Michael,1737-1806,Austria,
orchestra_classical,CrossEra-0255_Haydn_Michael_Symphony_p10_1773__ii._andante_haydn.mp3,CrossEra-0255,orchestra,F,major,Haydn; Johann Michael,1737-1806,Austria,
orchestra_classical,CrossEra-0256_Haydn_Michael_Symphony_p10_1773__iii._menuetto__allegretto_haydn.mp3,CrossEra-0256,orchestra,C,major,Haydn; Johann Michael,1737-1806,Austria,
orchestra_classical,CrossEra-0257_Haydn_Michael_Symphony_p10_1773__iv._finale__vivace_haydn.mp3,CrossEra-0257,orchestra,C,major,Haydn; Johann Michael,1737-1806,Austria,
orchestra_classical,CrossEra-0258_Haydn_Michael_Symphony_p11_1774__i._allegro_haydn.mp3,CrossEra-0258,orchestra,D,major,Haydn; Johann Michael,1737-1806,Austria,
orchestra_classical,CrossEra-0259_Haydn_Michael_Symphony_p11_1774__ii._andante_haydn.mp3,CrossEra-0259,orchestra,A,major,Haydn; Johann Michael,1737-1806,Austria,
orchestra_classical,CrossEra-0260_Haydn_Michael_Symphony_p11_1774__iii._menuetto_haydn.mp3,CrossEra-0260,orchestra,D,major,Haydn; Johann Michael,1737-1806,Austria,
orchestra_classical,CrossEra-0261_Haydn_Michael_Symphony_p11_1774__iv._finale__presto_assai_haydn.mp3,CrossEra-0261,orchestra,D,major,Haydn; Johann Michael,1737-1806,Austria,
orchestra_classical,CrossEra-0262_Haydn_Michael_Symphony_p20_1783__i._allegro_brillante_haydn.mp3,CrossEra-0262,orchestra,D,minor,Haydn; Johann Michael,1737-1806,Austria,
orchestra_classical,CrossEra-0263_Haydn_Michael_Symphony_p20_1783__ii._andantino_haydn.mp3,CrossEra-0263,orchestra,Bb,major,Haydn; Johann Michael,1737-1806,Austria,
orchestra_classical,CrossEra-0264_Haydn_Michael_Symphony_p20_1783__iii._rondeau._presto_scherzando_haydn.mp3,CrossEra-0264,orchestra,D,major,Haydn; Johann Michael,1737-1806,Austria,
orchestra_classical,CrossEra-0265_Haydn_Symphony_no.26_in_d_minor_lamentatione_adagio.mp3,CrossEra-0265,orchestra,F,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0266_Haydn_Symphony_no.26_in_d_minor_lamentatione_allegro_assai_con_spirito.mp3,CrossEra-0266,orchestra,D,minor,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0267_Haydn_Symphony_no.26_in_d_minor_lamentatione_minuet__trio.mp3,CrossEra-0267,orchestra,D,minor,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0268_Haydn_Symphony_no._30_in_c_major_alleluja__allegro.mp3,CrossEra-0268,orchestra,C,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0269_Haydn_Symphony_no._30_in_c_major_alleluja__andante.mp3,CrossEra-0269,orchestra,G,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0270_Haydn_Symphony_no._30_in_c_major_alleluja__finae_tempo_di_menuet_pitosto_nallegro.mp3,CrossEra-0270,orchestra,C,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0271_Haydn_Symphony_no022_01_adagio.mp3,CrossEra-0271,orchestra,Eb,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0272_Haydn_Symphony_no022_02_presto.mp3,CrossEra-0272,orchestra,Eb,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0273_Haydn_Symphony_no022_03_menuetto.mp3,CrossEra-0273,orchestra,Eb,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0274_Haydn_Symphony_no022_04_finale_presto.mp3,CrossEra-0274,orchestra,Eb,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0275_Haydn_Symphony_no029_01_allegro_di_molto.mp3,CrossEra-0275,orchestra,E,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0276_Haydn_Symphony_no029_02_andante.mp3,CrossEra-0276,orchestra,A,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0277_Haydn_Symphony_no029_03_menuet_allegretto.mp3,CrossEra-0277,orchestra,E,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0278_Haydn_Symphony_no029_04_finale_presto.mp3,CrossEra-0278,orchestra,E,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0279_Haydn_Symphony_no060_01_adagio__allegro_di_molto.mp3,CrossEra-0279,orchestra,C,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0280_Haydn_Symphony_no060_02_andante.mp3,CrossEra-0280,orchestra,G,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0281_Haydn_Symphony_no060_03_menuetto.mp3,CrossEra-0281,orchestra,C,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0282_Haydn_Symphony_no060_04_presto.mp3,CrossEra-0282,orchestra,C,minor,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0283_Haydn_Symphony_no060_05_adagio_di_lamentatione.mp3,CrossEra-0283,orchestra,F,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0284_Haydn_Symphony_no060_06_finale_prestissimo.mp3,CrossEra-0284,orchestra,C,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0285_Haydn_Symphony_no103_01_adagio__allegro_con_spirito.mp3,CrossEra-0285,orchestra,Eb,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0286_Haydn_Symphony_no103_02_andante.mp3,CrossEra-0286,orchestra,C,,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0287_Haydn_Symphony_no103_03_menuetto.mp3,CrossEra-0287,orchestra,Eb,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0288_Haydn_Symphony_no103_04_allegro_con_spirito.mp3,CrossEra-0288,orchestra,Eb,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0289_Haydn_sinfonia_concertante_in_b_flat_major__allegro.mp3,CrossEra-0289,orchestra,Bb,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0290_Haydn_sinfonia_concertante_in_b_flat_major__allegro_con_spirito.mp3,CrossEra-0290,orchestra,Bb,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0291_Haydn_sinfonia_concertante_in_b_flat_major__andante.mp3,CrossEra-0291,orchestra,F,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0292_Haydn_symphonie_no._13_in_d_major__adagio_cantabile.mp3,CrossEra-0292,orchestra,G,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0293_Haydn_symphonie_no._13_in_d_major__allegro_molto.mp3,CrossEra-0293,orchestra,D,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0294_Haydn_symphonie_no._13_in_d_major__finale__allegro_molto.mp3,CrossEra-0294,orchestra,D,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0295_Haydn_symphonie_no._13_in_d_major__menuet.mp3,CrossEra-0295,orchestra,D,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0296_Haydn_symphonie_no._36_in_e_flat_major__adagio.mp3,CrossEra-0296,orchestra,Bb,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0297_Haydn_symphonie_no._36_in_e_flat_major__allegro.mp3,CrossEra-0297,orchestra,Eb,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0298_Haydn_symphonie_no._36_in_e_flat_major__menuetto.mp3,CrossEra-0298,orchestra,Eb,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0299_Haydn_symphonie_no._36_in_e_flat_major__vivace.mp3,CrossEra-0299,orchestra,Eb,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0300_Haydn_symphony_no.53_in_d_limpriale__andante.mp3,CrossEra-0300,orchestra,A,major,Haydn; Joseph,1732-1809,Austria,
orchestra_classical,CrossEra-0301_Haydn_symphony_no.53_in_d_limpriale__largo_maestosovivace.mp3,CrossEra-0301,orchestra,D,major,Haydn; Joseph,1732-1809,Austria,
