Class,Filename,CrossEra-ID,Instrumentation,Key,Mode,Composer,CompLifetime,Country,
piano_baroque,CrossEra-0935_Platti_piano_sonata_no._2_in_c_major_op._1__i._adagio.mp3,CrossEra-0935,piano,C,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0936_Platti_piano_sonata_no._2_in_c_major_op._1__ii._allegro.mp3,CrossEra-0936,piano,C,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0937_Platti_piano_sonata_no._2_in_c_major_op._1__iii._larghetto.mp3,CrossEra-0937,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0938_Platti_piano_sonata_no._2_in_c_major_op._1__iv._allegro.mp3,CrossEra-0938,piano,C,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0939_Platti_piano_sonata_no._3_in_f_major_op._1__i._non_tanto_allegro.mp3,CrossEra-0939,piano,F,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0940_Platti_piano_sonata_no._3_in_f_major_op._1__ii._sarabanda.mp3,CrossEra-0940,piano,F,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0941_Platti_piano_sonata_no._3_in_f_major_op._1__iii._minuet.mp3,CrossEra-0941,piano,F,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0942_Platti_piano_sonata_no._3_in_f_major_op._1__iv._giga.mp3,CrossEra-0942,piano,F,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0943_Platti_piano_sonata_no._4_in_g_minor_op._1__i._largo.mp3,CrossEra-0943,piano,G,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0944_Platti_piano_sonata_no._4_in_g_minor_op._1__ii._presto.mp3,CrossEra-0944,piano,G,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0945_Platti_piano_sonata_no._4_in_g_minor_op._1__iii._adagio.mp3,CrossEra-0945,piano,Bb,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0946_Platti_piano_sonata_no._4_in_g_minor_op._1__iv._non_tanto_allegro.mp3,CrossEra-0946,piano,G,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0947_Platti_piano_sonata_no._5_in_c_minor__iv._presto.mp3,CrossEra-0947,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0948_Platti_piano_sonata_no._5_in_c_minor_op._1__i._larghetto_e_staccato.mp3,CrossEra-0948,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0949_Platti_piano_sonata_no._5_in_c_minor_op._1__ii._non_tanto_allegro.mp3,CrossEra-0949,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0950_Platti_piano_sonata_no._5_in_c_minor_op._1__iii._siziliana.mp3,CrossEra-0950,piano,Eb,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0951_Platti_piano_sonata_no._6_in_e_major_op._1__i._adagio.mp3,CrossEra-0951,piano,E,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0952_Platti_piano_sonata_no._6_in_e_major_op._1__ii._allegretto.mp3,CrossEra-0952,piano,E,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0953_Platti_piano_sonata_no._6_in_e_major_op._1__iii._grave.mp3,CrossEra-0953,piano,Db,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0954_Platti_piano_sonata_no._6_in_e_major_op._1__iv._minuet_con_variazioni.mp3,CrossEra-0954,piano,E,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0955_Platti_piano_sonata_no._8_in_c_minor_op._4__i._fantasia_allegro.mp3,CrossEra-0955,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0956_Platti_piano_sonata_no._8_in_c_minor_op._4__ii._adagio.mp3,CrossEra-0956,piano,Eb,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0957_Platti_piano_sonata_no._8_in_c_minor_op._4__iii._allegro.mp3,CrossEra-0957,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0958_Platti_piano_sonata_no._8_in_c_minor_op._4__iv._allegro.mp3,CrossEra-0958,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0959_Platti_piano_sonata_no._9_in_g_major_op._4__i._allegro.mp3,CrossEra-0959,piano,G,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0960_Platti_piano_sonata_no._9_in_g_major_op._4__ii._andantino.mp3,CrossEra-0960,piano,G,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0961_Platti_piano_sonata_no._9_in_g_major_op._4__iii._allegro_assai.mp3,CrossEra-0961,piano,G,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany,
piano_baroque,CrossEra-0962_Rameau_Nouvelles_suites_de_pieces_de_clavecin___i._allemande.mp3,CrossEra-0962,piano,A,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0963_Rameau_Nouvelles_suites_de_pieces_de_clavecin___ii._courante.mp3,CrossEra-0963,piano,A,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0964_Rameau_Nouvelles_suites_de_pieces_de_clavecin___iii._sarabande.mp3,CrossEra-0964,piano,A,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0965_Rameau_Nouvelles_suites_de_pieces_de_clavecin___iv._les_trois_mains.mp3,CrossEra-0965,piano,A,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0966_Rameau_Nouvelles_suites_de_pieces_de_clavecin___ix._lindifferente.mp3,CrossEra-0966,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0967_Rameau_Nouvelles_suites_de_pieces_de_clavecin___v._fanfarinette.mp3,CrossEra-0967,piano,A,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0968_Rameau_Nouvelles_suites_de_pieces_de_clavecin___vi._la_triomphante.mp3,CrossEra-0968,piano,E,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0969_Rameau_Nouvelles_suites_de_pieces_de_clavecin___vii._gavotte_et_6_doubles.mp3,CrossEra-0969,piano,A,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0970_Rameau_Nouvelles_suites_de_pieces_de_clavecin___viii._les_tricotets._rondeau.mp3,CrossEra-0970,piano,D,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0971_Rameau_Nouvelles_suites_de_pieces_de_clavecin___x._menuet.mp3,CrossEra-0971,piano,G,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0972_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xi._2me_menuet.mp3,CrossEra-0972,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0973_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xii._la_poule.mp3,CrossEra-0973,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0974_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xiii._les_triolets.mp3,CrossEra-0974,piano,G,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0975_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xiv._les_sauvages.mp3,CrossEra-0975,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0976_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xv._lenharmonique.mp3,CrossEra-0976,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0977_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xvi._legyptienne.mp3,CrossEra-0977,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0978_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xvii._la_dauphine.mp3,CrossEra-0978,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0979_Rameau_Pieces_de_clavecin___i._menuet_en_rondeau.mp3,CrossEra-0979,piano,C,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0980_Rameau_Pieces_de_clavecin___ii._allemande.mp3,CrossEra-0980,piano,D,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0981_Rameau_Pieces_de_clavecin___iii._courante.mp3,CrossEra-0981,piano,E,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0982_Rameau_Pieces_de_clavecin___iv._gigue_en_rondeau.mp3,CrossEra-0982,piano,E,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0983_Rameau_Pieces_de_clavecin___ix._tambourin.mp3,CrossEra-0983,piano,E,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0984_Rameau_Pieces_de_clavecin___v._2me_gigue_en_rondeau.mp3,CrossEra-0984,piano,C#,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0985_Rameau_Pieces_de_clavecin___vi._le_rappel_des_oiseaux.mp3,CrossEra-0985,piano,E,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0986_Rameau_Pieces_de_clavecin___vii._rigaudon_1er_2me_et_double.mp3,CrossEra-0986,piano,E,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0987_Rameau_Pieces_de_clavecin___viii._musette_en_rondeau.mp3,CrossEra-0987,piano,E,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0988_Rameau_Pieces_de_clavecin___x._la_villageoise.mp3,CrossEra-0988,piano,E,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0989_Rameau_Pieces_de_clavecin___xi._les_tendres_plaintes.mp3,CrossEra-0989,piano,F,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0990_Rameau_Pieces_de_clavecin___xii._les_niais_de_sologne.mp3,CrossEra-0990,piano,A,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0991_Rameau_Pieces_de_clavecin___xiii._1er_double_des_niais.mp3,CrossEra-0991,piano,D,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0992_Rameau_Pieces_de_clavecin___xiv._2me_double_des_niais.mp3,CrossEra-0992,piano,D,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0993_Rameau_Pieces_de_clavecin___xix._les_tourbillons._rondeau.mp3,CrossEra-0993,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0994_Rameau_Pieces_de_clavecin___xv._les_soupirs.mp3,CrossEra-0994,piano,D,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0995_Rameau_Pieces_de_clavecin___xvi._la_joyeuse._rondeau.mp3,CrossEra-0995,piano,E,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0996_Rameau_Pieces_de_clavecin___xvii._la_follette._rondeau.mp3,CrossEra-0996,piano,A,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0997_Rameau_Pieces_de_clavecin___xviii._lentretien_des_muses.mp3,CrossEra-0997,piano,D,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0998_Rameau_Pieces_de_clavecin___xx._les_cyclopes._rondeau.mp3,CrossEra-0998,piano,D,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-0999_Rameau_Pieces_de_clavecin___xxi._le_lardon._menuet.mp3,CrossEra-0999,piano,D,major,Rameau; Jean-Phillipe,1683-1764,France,
piano_baroque,CrossEra-1000_Rameau_Pieces_de_clavecin___xxii._la_boiteuse.mp3,CrossEra-1000,piano,D,minor,Rameau; Jean-Phillipe,1683-1764,France,
piano_classical,CrossEra-1001_Cimarosa_Piano_sonata_no._10_in_b-flat_major___allegro.mp3,CrossEra-1001,piano,Bb,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1002_Cimarosa_Piano_sonata_no._11_in_b-flat_major___allegro_tempo_di_giga.mp3,CrossEra-1002,piano,Bb,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1003_Cimarosa_Piano_sonata_no._12_in_g_major___allegro.mp3,CrossEra-1003,piano,G,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1004_Cimarosa_Piano_sonata_no._13_in_a_minor___largo_alla_siciliana.mp3,CrossEra-1004,piano,A,minor,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1005_Cimarosa_Piano_sonata_no._14_in_d_major___allegro.mp3,CrossEra-1005,piano,D,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1006_Cimarosa_Piano_sonata_no._15_in_c_minor___larghetto.mp3,CrossEra-1006,piano,C,minor,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1007_Cimarosa_Piano_sonata_no._16_in_b-flat_major___allegro_alla_francese.mp3,CrossEra-1007,piano,Bb,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1008_Cimarosa_Piano_sonata_no._17_in_e-flat_major___andantino.mp3,CrossEra-1008,piano,Eb,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1009_Cimarosa_Piano_sonata_no._18_in_a_major___allegro.mp3,CrossEra-1009,piano,A,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1010_Cimarosa_Piano_sonata_no._19_in_c_major___allegro.mp3,CrossEra-1010,piano,C,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1011_Cimarosa_Piano_sonata_no._1_in_d_minor___andante.mp3,CrossEra-1011,piano,D,minor,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1012_Cimarosa_Piano_sonata_no._20_in_a_major___andantino.mp3,CrossEra-1012,piano,A,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1013_Cimarosa_Piano_sonata_no._21_in_c_minor___allegro_giusto.mp3,CrossEra-1013,piano,C,minor,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1014_Cimarosa_Piano_sonata_no._22_in_b-flat_major___allegro_non_troppo.mp3,CrossEra-1014,piano,Bb,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1015_Cimarosa_Piano_sonata_no._23_in_b-flat_major___maestoso.mp3,CrossEra-1015,piano,Bb,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1016_Cimarosa_Piano_sonata_no._24_in_b-flat_minor_major___andantino.mp3,CrossEra-1016,piano,Bb,Minor , major,Cimarosa; Domenico,1749-1801,Italy
piano_classical,CrossEra-1017_Cimarosa_Piano_sonata_no._25_in_g_minor___adagio_ma_non_troppo.mp3,CrossEra-1017,piano,G,minor,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1018_Cimarosa_Piano_sonata_no._26_in_d_minor___andante.mp3,CrossEra-1018,piano,D,minor,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1019_Cimarosa_Piano_sonata_no._27_in_g_minor___poco_allegro.mp3,CrossEra-1019,piano,G,minor,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1020_Cimarosa_Piano_sonata_no._28_in_g_major___allegro.mp3,CrossEra-1020,piano,G,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1021_Cimarosa_Piano_sonata_no._29_in_a_major___allegro.mp3,CrossEra-1021,piano,A,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1022_Cimarosa_Piano_sonata_no._2_in_b-flat_major___allegro.mp3,CrossEra-1022,piano,Bb,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1023_Cimarosa_Piano_sonata_no._30_in_c_major___allegro.mp3,CrossEra-1023,piano,C,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1024_Cimarosa_Piano_sonata_no._31_in_f_major___poco_allegretto.mp3,CrossEra-1024,piano,F,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1025_Cimarosa_Piano_sonata_no._32_in_d_major___allegro.mp3,CrossEra-1025,piano,D,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1026_Cimarosa_Piano_sonata_no._3_in_g_minor___andantino.mp3,CrossEra-1026,piano,G,minor,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1027_Cimarosa_Piano_sonata_no._4_in_g_major___allegro.mp3,CrossEra-1027,piano,G,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1028_Cimarosa_Piano_sonata_no._5_in_g_minor___andantino.mp3,CrossEra-1028,piano,G,minor,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1029_Cimarosa_Piano_sonata_no._6_in_g_major___allegro.mp3,CrossEra-1029,piano,G,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1030_Cimarosa_Piano_sonata_no._7_in_c_minor___allegro.mp3,CrossEra-1030,piano,C,minor,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1031_Cimarosa_Piano_sonata_no._8_in_a_minor___andantino_grazioso.mp3,CrossEra-1031,piano,A,minor,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1032_Cimarosa_Piano_sonata_no._9_in_b-flat_major___allegro_brillante.mp3,CrossEra-1032,piano,Bb,major,Cimarosa; Domenico,1749-1801,Italy,
piano_classical,CrossEra-1033_Clementi_six_progressive_sonatinas_op.36_no.1_in_c_major__1.allegro.mp3,CrossEra-1033,piano,C,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1034_Clementi_six_progressive_sonatinas_op.36_no.1_in_c_major__2.andante.mp3,CrossEra-1034,piano,F,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1035_Clementi_six_progressive_sonatinas_op.36_no.1_in_c_major__3.vivace.mp3,CrossEra-1035,piano,C,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1036_Clementi_six_progressive_sonatinas_op.36_no.2_in_g_major__1.allegretto.mp3,CrossEra-1036,piano,G,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1037_Clementi_six_progressive_sonatinas_op.36_no.2_in_g_major__2._allegretto.mp3,CrossEra-1037,piano,C,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1038_Clementi_six_progressive_sonatinas_op.36_no.2_in_g_major__3.alegro.mp3,CrossEra-1038,piano,G,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1039_Clementi_six_progressive_sonatinas_op.36_no.4_in_f_major__1.con_spirito.mp3,CrossEra-1039,piano,F,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1040_Clementi_six_progressive_sonatinas_op.36_no.5_in_g_major__1.presto.mp3,CrossEra-1040,piano,G,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1041_Clementi_six_progressive_sonatinas_op.36_no.6_in_d_major1.allegro_con_spirito.mp3,CrossEra-1041,piano,D,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1042_Clementi_six_progressive_sonatinasop.36_no.4_in_f_major3.rondoallegro_vivace.mp3,CrossEra-1042,piano,F,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1043_Clementi_six_progressive_sonatinasop.36_no.5g_major3.rondoallegro_di_molto.mp3,CrossEra-1043,piano,G,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1044_Clementi_six_progressive_sonatinasop36_no.6d_maj2.rondoallegretto_spiritoso.mp3,CrossEra-1044,piano,D,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1045_Clementi_six_progressive_sonatinasop36_no5g_maj2.air_suisseallegro_moderato.mp3,CrossEra-1045,piano,C,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1046_Clementi_six_progressive_sonatinasop36no4_in_f_major2.andante_con_espressione.mp3,CrossEra-1046,piano,Bb,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1047_Clementi_sonata_in_b_flat_major_op.24_no.2__1.allegro_con_brio.mp3,CrossEra-1047,piano,Bb,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1048_Clementi_sonata_in_b_flat_major_op.24_no.2__2.andante.mp3,CrossEra-1048,piano,F,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1049_Clementi_sonata_in_b_flat_major_op.24_no.2__3.rondoallegro_assai.mp3,CrossEra-1049,piano,Bb,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1050_Clementi_sonata_in_b_minor_op._40_no._2largo_mesto_e_pateticoallegrotempo_primopresto.mp3,CrossEra-1050,piano,B,minor,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1051_Clementi_sonata_in_b_minor_op._40_no._2molto_adagio_e_sostenutoallegro_con_fuoco_e_con_espressione.mp3,CrossEra-1051,piano,B,minor,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1052_Clementi_sonata_in_d_major_op._40_no._3adagio_con_molta_espressione.mp3,CrossEra-1052,piano,A,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1053_Clementi_sonata_in_d_major_op._40_no._3adagio_moltoallegro.mp3,CrossEra-1053,piano,D,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1054_Clementi_sonata_in_d_major_op._40_no._3allegro.mp3,CrossEra-1054,piano,D,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1055_Clementi_sonata_in_f_sharp_minor_op.25_no.5__2.lento_e_patetico.mp3,CrossEra-1055,piano,B,minor,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1056_Clementi_sonata_in_f_sharp_minor_op.25_no.5__3.presto.mp3,CrossEra-1056,piano,F#,minor,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1057_Clementi_sonata_in_f_sharp_minorop.25_no.51.pittosto_allegro_con_espressione.mp3,CrossEra-1057,piano,F#,minor,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1058_Clementi_sonata_in_g_major_op.25_no.2__1.allegro_con_brio.mp3,CrossEra-1058,piano,G,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1059_Clementi_sonata_in_g_major_op.25_no.2__2.rondoun_poco_allegro.mp3,CrossEra-1059,piano,G,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1060_Clementi_sonata_in_g_major_op._40_no._1adagio_sostenuto_e_cantabile.mp3,CrossEra-1060,piano,E,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1061_Clementi_sonata_in_g_major_op._40_no._1allegro_canone_primo_perpetuo_per_moto_rettocanone_secondo_perpetuo_per_moto_contrario.mp3,CrossEra-1061,piano,G,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1062_Clementi_sonata_in_g_major_op._40_no._1allegro_molto_vivace.mp3,CrossEra-1062,piano,G,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1063_Clementi_sonata_in_g_major_op._40_no._1finale_presto.mp3,CrossEra-1063,piano,G,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1064_Clementi_sonatina_in_d_major_op.37_no.2__1.allegro_assai.mp3,CrossEra-1064,piano,D,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1065_Clementi_sonatina_in_d_major_op.37_no.2__2.menuetto.mp3,CrossEra-1065,piano,D,major,Clementi; Muzio,1752-1832,England; Italy,
piano_classical,CrossEra-1066_Dussek_Piano_sonata_in_a_major_op._43__i._allegro_moderato_con_espressione.mp3,CrossEra-1066,piano,A,major,Dussek; Jan Ladislav,1760-1812,Czechia,
piano_classical,CrossEra-1067_Dussek_Piano_sonata_in_a_major_op._43__ii._rondo_allegro.mp3,CrossEra-1067,piano,A,major,Dussek; Jan Ladislav,1760-1812,Czechia,
piano_classical,CrossEra-1068_Dussek_Piano_sonata_in_a_minor_op._18_no._2__i._agitato_assai.mp3,CrossEra-1068,piano,A,minor,Dussek; Jan Ladislav,1760-1812,Czechia,
piano_classical,CrossEra-1069_Dussek_Piano_sonata_in_a_minor_op._18_no._2__ii._rondo_allegretto_moderato.mp3,CrossEra-1069,piano,A,minor,Dussek; Jan Ladislav,1760-1812,Czechia,
piano_classical,CrossEra-1070_Dussek_Piano_sonata_in_b-flat_major_op._23__i._allegro_con_spirito.mp3,CrossEra-1070,piano,Bb,major,Dussek; Jan Ladislav,1760-1812,Czechia,
piano_classical,CrossEra-1071_Dussek_Piano_sonata_in_b-flat_major_op._23__ii._pastorale_allegro_moderato_con_esspressione.mp3,CrossEra-1071,piano,Bb,major,Dussek; Jan Ladislav,1760-1812,Czechia,
piano_classical,CrossEra-1072_Dussek_Piano_sonata_in_b-flat_major_op._45_no._1__i._allegro_cantabile.mp3,CrossEra-1072,piano,Bb,major,Dussek; Jan Ladislav,1760-1812,Czechia,
piano_classical,CrossEra-1073_Dussek_Piano_sonata_in_b-flat_major_op._45_no._1__ii._adagio_patetico.mp3,CrossEra-1073,piano,Eb,major,Dussek; Jan Ladislav,1760-1812,Czechia,
piano_classical,CrossEra-1074_Dussek_Piano_sonata_in_b-flat_major_op._45_no._1__iii._allegro_da_ballo.mp3,CrossEra-1074,piano,Bb,major,Dussek; Jan Ladislav,1760-1812,Czechia,
piano_classical,CrossEra-1075_Dussek_Piano_sonata_in_b-flat_major_op._9_no._1__i._allegro_non_tanto.mp3,CrossEra-1075,piano,Bb,major,Dussek; Jan Ladislav,1760-1812,Czechia,
piano_classical,CrossEra-1076_Dussek_Piano_sonata_in_b_flat_major_op._9_no._1__ii._rondo_allegretto_grazioso.mp3,CrossEra-1076,piano,Bb,major,Dussek; Jan Ladislav,1760-1812,Czechia,
piano_classical,CrossEra-1077_Dussek_Piano_sonata_in_c_major_op._39_no._2__i._allegro_moderato.mp3,CrossEra-1077,piano,C,major,Dussek; Jan Ladislav,1760-1812,Czechia,
piano_classical,CrossEra-1078_Dussek_Piano_sonata_in_c_major_op._39_no._2__ii._andante_quasi_larghetto.mp3,CrossEra-1078,piano,F,major,Dussek; Jan Ladislav,1760-1812,Czechia,
piano_classical,CrossEra-1079_Dussek_Piano_sonata_in_c_major_op._39_no._2__iii._rondo_allegretto.mp3,CrossEra-1079,piano,C,major,Dussek; Jan Ladislav,1760-1812,Czechia,
